uid,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
231,TVEpisode,1,Vacation Home Battle in Arizona,https://www.hgtv.com/shows/house-hunters/episodes/vacation-home-battle-in-arizona,A couple who disagrees on the budget seeks a vacation home they can also rent out near Scottsdale; Arizona. He is super thrifty and wants a fixer-upper with character and strong income potential; while she is more extravagant; preferring a turnkey property with an open floor plan and room to relax with their teenage sons.,176,Scottsdale,Arizona,0,House Hunters,Scottsdale; Arizona,Scottsdale; Maricopa County; Arizona; United States of America,(33.4942189; -111.9260184; 0.0),33.4942189,-111.9260184,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/vacation-home-battle-in-arizona,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a466
573,TVEpisode,8,New Job; New Place in Dallas,https://www.hgtv.com/shows/house-hunters/episodes/new-job-new-place-in-dallas,A buyer in the medical field is moving from Augusta; GA; to Dallas to start a new life and a new job. She's hoping to find a place that's a close commute to work; has enough room for her friends and has a rooftop deck.,149,Augusta,Georgia,0,House Hunters,Augusta; Georgia,Augusta; Richmond County; Georgia; United States of America,(33.4709714; -81.9748429; 0.0),33.4709714,-81.9748429,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/new-job-new-place-in-dallas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a160
694,TVEpisode,9,Hitting a Homer in Phoenix,https://www.hgtv.com/shows/house-hunters/episodes/hitting-a-homer-in-phoenix,A blended Arizona family looks for a large home in the East Phoenix Valley. She's looking for a French Provincial with an all-white kitchen; but since he's a former major league baseball player; he wants room for an RV garage so he can build a batting cage. Will they find a home with it all?,140,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/hitting-a-homer-in-phoenix,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a41
669,TVEpisode,11,Conflicting Styles in Phoenix,https://www.hgtv.com/shows/house-hunters/episodes/conflicting-styles-in-phoenix,Phoenix buyers are looking for a house with plenty of space to start a family; but they don't agree on much else. She wants a Mediterranean-style home in the suburbs; while he'd prefer a midcentury modern close to where he works downtown.,142,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/conflicting-styles-in-phoenix,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a65
609,TVEpisode,5,Unique in Phoenix,https://www.hgtv.com/shows/house-hunters/episodes/unique-in-phoenix,Hoping to leave the cookie-cutter suburbs of Phoenix behind; an interior designer and his registered-nurse husband look for a home with a unique architecture style in the trendier central part of town.,146,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/unique-in-phoenix,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a115
542,TVEpisode,3,A First Home in Phoenix,https://www.hgtv.com/shows/house-hunters/episodes/a-first-home-in-phoenix,A young couple's on the hunt for their first home in Phoenix. He wants a newly built house with modern style and a backyard; while she prefers something that's old; charming and has lots of storage.,151,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-first-home-in-phoenix,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a180
400,TVEpisode,5,Busting at the Seams,https://www.hgtv.com/shows/house-hunters/episodes/busting-at-the-seams,A couple with five daughters between them is looking for a large family home in Phoenix. She wants Mediterranean; but he's got his eye on a one-story contemporary. Fortunately the other members of the house agree on what they want: a pool.,162,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/busting-at-the-seams,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a321
334,TVEpisode,5,Wish List Mirage in Arizona,https://www.hgtv.com/shows/house-hunters/episodes/wish-list-mirage-in-arizona,A broker who lives outside Detroit is looking for a second home in Arizona to escape the Michigan winters. But with a wish list that's a mile long and a budget that isn't; she'll need both her sister and agent to reign in her expectations.,167,,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/wish-list-mirage-in-arizona,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a387
289,TVEpisode,11,One Story or No Story in Arizona,https://www.hgtv.com/shows/house-hunters/episodes/one-story-or-no-story-in-arizona,A young couple with a toddler is ready to move out of her parents' house and into the Phoenix suburbs; but they can't agree on what type of home to buy. He dreams of buying a two-story property; while she is safety-conscious and prefers a house with no steps.,171,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/one-story-or-no-story-in-arizona,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a438
234,TVEpisode,4,Off the Road Again,https://www.hgtv.com/shows/house-hunters/episodes/off-the-road-again,A couple is ready to find a permanent home in Phoenix; Arizona; after living on the road for a year in their camper. She wants something move-in ready but he's focused on finding a fixer-upper with a private pool.,176,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/off-the-road-again,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a465
128,TVEpisode,4,Big Dreams vs. Frugal Fancies in Arizona,https://www.hgtv.com/shows/house-hunters/episodes/big-dreams-vs-frugal-fancies-in-arizona,A couple looks for a new home their family can grow into in Phoenix. He's willing to spend more for a super-sized; move-in ready house while she's more frugal and hopes to put a little sweat equity into a smaller place.,184,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/big-dreams-vs-frugal-fancies-in-arizona,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a541
78,TVEpisode,8,A Room for Everyone in Arizona,https://www.hgtv.com/shows/house-hunters/episodes/a-room-for-everyone-in-arizona,A family in Phoenix is looking for a place with more living and bathroom space now that their daughters have entered their teens. Although Mom wants to set a strict budget; she and Dad can't agree on how much to spend or how big to go.,188,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-room-for-everyone-in-arizona,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a592
59,TVEpisode,13,Calling the Shots in Arizona,https://www.hgtv.com/shows/house-hunters/episodes/calling-the-shots-in-arizona,"A couple expecting their third child is on the hunt for a bigger home in Arizona before the baby arrives. However; she's a self-proclaimed ""helicopter mom"" and isn't willing to compromise on anything; even with the baby on its way.",190,,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/calling-the-shots-in-arizona,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a618
9,TVEpisode,4,A Castle or a Cottage,https://www.hgtv.com/shows/house-hunters/episodes/a-castle-or-a-cottage,An American buyer loves all things British; especially his British wife; but as they move to the Phoenix area; he will have to try and convince her to buy the castle of his dreams when all she wants is a humble cottage.,194,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-castle-or-a-cottage,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a661
143,TVEpisode,8,Trading the Desert for the Beach,https://www.hgtv.com/shows/house-hunters/episodes/trading-the-desert-for-the-beach,North Carolina natives Danny and Alana want to move from Phoenix back east to Topsail Island. Their desert city is just too big; too busy and; most importantly; too far from the beach. They're looking for a dream home right on the beach so that they can enjoy the water; white sands and relaxing pace of Topsail with their four young children.,183r1r,Phoenix,Arizona,0,House Hunters,Phoenix; Arizona,Phoenix; Maricopa County; Arizona; United States of America,(33.4484367; -112.0741417; 0.0),33.4484367,-112.0741417,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/trading-the-desert-for-the-beach,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a717
448,TVEpisode,1,Beautiful Chaos in Gilbert; Arizona,https://www.hgtv.com/shows/house-hunters/episodes/beautiful-chaos-in-gilbert-arizona,"Busy parents are moving their family of seven from the southeast to be closer to family in Gilbert; Arizona. They're hoping to find a home that gives them plenty of space; but finding a home that has a ""homey"" southern feel in the middle of the Arizona dessert may present quite the challenge.",158,Gilbert,Arizona,0,House Hunters,Gilbert; Arizona,Gilbert; Maricopa County; Arizona; 85269; United States of America,(33.3527632; -111.7890373; 0.0),33.3527632,-111.7890373,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/beautiful-chaos-in-gilbert-arizona,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a270
666,TVEpisode,8,Flying the Coop in Texas,https://www.hgtv.com/shows/house-hunters/episodes/flying-the-coop-in-texas,A married couple wants to buy their first home in McKinney; Texas; for their family of five. He wants a brand-new home with smart home technology and she wants a farmhouse in the country where she can keep her chickens.,142,McKinney,Texas,0,House Hunters,McKinney; Texas,McKinney; Collin County; Texas; United States of America,(33.1976496; -96.6154471; 0.0),33.1976496,-96.6154471,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/flying-the-coop-in-texas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a75
394,TVEpisode,13,Making Room for Babies,https://www.hgtv.com/shows/house-hunters/episodes/making-room-for-babies,A couple decides to move to McKinney; Texas; to be closer to her family. He's looking for a contemporary home with clean lines and space for an office; but she's got her heart set on a homey Craftsman with room to grow their family.,163,McKinney,Texas,0,House Hunters,McKinney; Texas,McKinney; Collin County; Texas; United States of America,(33.1976496; -96.6154471; 0.0),33.1976496,-96.6154471,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/making-room-for-babies,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a345
243,TVEpisode,13,A Texas-Sized Downsize,https://www.hgtv.com/shows/house-hunters/episodes/a-texas-sized-downsize,Empty nesters in McKinney; Texas; are looking for a Texas-sized downsized -- meaning they still want at least 3;200 square feet! His biggest concern is the yard where he plans to create a primo outdoor living space while she's dead-set on having space for a playroom for their future grandkids.,176,McKinney,Texas,0,House Hunters,McKinney; Texas,McKinney; Collin County; Texas; United States of America,(33.1976496; -96.6154471; 0.0),33.1976496,-96.6154471,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-texas-sized-downsize,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a473
312,TVEpisode,9,Taking Care of Mama in Oceanside,https://www.hgtv.com/shows/house-hunters/episodes/taking-care-of-mama-in-oceanside,Two first-generation American sons are helping their Japanese mother buy her first home in Oceanside; California. She's a fan of home improvement TV shows and wants a fixer-upper. One son is helping with her house hunt; and he's not convinced that he can handle the unknowns of a renovation and stay under their tight budget.,169,Oceanside,California,0,House Hunters,Oceanside; California,Oceanside; San Diego County; California; United States of America,(33.1958696; -117.3794834; 0.0),33.1958696,-117.3794834,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/taking-care-of-mama-in-oceanside,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a413
17,TVEpisode,2,From a Trailer to a House for Eight,https://www.hgtv.com/shows/house-hunters/episodes/from-a-trailer-to-a-house-for-8,A family of eight has been living in an RV in order to save and buy a home in cash in Oceanside; California. He's looking for a two-story traditional home with five bedrooms; but she prefers something smaller with four bedrooms that's all on one level.,193,Oceanside,California,0,House Hunters,Oceanside; California,Oceanside; San Diego County; California; United States of America,(33.1958696; -117.3794834; 0.0),33.1958696,-117.3794834,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/from-a-trailer-to-a-house-for-eight,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a652
109,TVEpisode,13,Car Dad in Carlsbad,https://www.hgtv.com/shows/house-hunters/episodes/car-dad-in-carlsbad,A recent divorcee in Carlsbad; CA; looks for a unique home for himself and his extensive car collection. His daughter joins the hunt to help curb his impulsiveness and offer her opinion on the homes' positive and negative energy.,186,Carlsbad,California,0,House Hunters,Carlsbad; California,Carlsbad; San Diego County; California; United States of America,(33.1580933; -117.3505966; 0.0),33.1580933,-117.3505966,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/car-dad-in-carlsbad,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a567
318,TVEpisode,2,Putting Down Roots in Grapevine; Texas,https://www.hgtv.com/shows/house-hunters/episodes/putting-down-roots-in-grapevine-texas,Native Californians transplant to Grapevine; Texas; and while one is ready to knock down some walls; the other is looking for a more peaceful transition.,168,Grapevine,Texas,0,House Hunters,Grapevine; Texas,Grapevine; Tarrant County; Texas; 76051; United States of America,(32.9337381; -97.0788754; 0.0),32.9337381,-97.0788754,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/putting-down-roots-in-grapevine-texas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a410
688,TVEpisode,3,Modern vs. Historic in South Carolina,https://www.hgtv.com/shows/house-hunters/episodes/modern-vs-historic-in-south-carolina,Buyers are on the hunt for a second home in Charleston; South Carolina. She wants quintessential Southern charm in the heart of the historic district; but he's looking for a cool contemporary vibe in more trendy; up-and-coming areas.,140,Charleston,South Carolina,0,House Hunters,Charleston; South Carolina,Charleston; Charleston County; South Carolina; United States of America,(32.7876012; -79.9402728; 0.0),32.7876012,-79.9402728,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/modern-vs-historic-in-south-carolina,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a49
391,TVEpisode,10,Charleston Charm on a Budget,https://www.hgtv.com/shows/house-hunters/episodes/charleston-charm-on-a-budget,First-time buyers in Charleston; South Carolina; are looking for a home with downtown walkability and proximity to the beach. She's hoping to capture the charm and Southern hospitality of a beachfront bungalow; while he's pushing for the sleek lines and open floor plan of a modern home.,163,Charleston,South Carolina,0,House Hunters,Charleston; South Carolina,Charleston; Charleston County; South Carolina; United States of America,(32.7876012; -79.9402728; 0.0),32.7876012,-79.9402728,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/charleston-charm-on-a-budget,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a342
173,TVEpisode,3,Water Views in Charleston,https://www.hgtv.com/shows/house-hunters/episodes/water-views-in-charleston,A pilot is moving back to Charleston; South Carolina; and looking for a new home with help from her best friend. She wants a sexy; coastal-chic penthouse condo with deep water views; but her friend thinks a single-family home is more practical.,180,Charleston,South Carolina,0,House Hunters,Charleston; South Carolina,Charleston; Charleston County; South Carolina; United States of America,(32.7876012; -79.9402728; 0.0),32.7876012,-79.9402728,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/water-views-in-charleston,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a526
553,TVEpisode,1,New Digs in Dallas,https://www.hgtv.com/shows/house-hunters/episodes/new-digs-in-dallas,A California couple is relocating to Dallas for work. She wants to find a turnkey property with a modern look and an updated kitchen; and his priority is a large garage where he can do some woodworking.,150,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/new-digs-in-dallas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a178
455,TVEpisode,8,Signing the Deed in Dallas,https://www.hgtv.com/shows/house-hunters/episodes/signing-the-deed-in-dallas,An engaged couple is on the hunt for their first home in Dallas. As a chef; she requires a fully modern; open kitchen; while he's interested in a home that's close to the airport because he travels a lot for work.,158,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/signing-the-deed-in-dallas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a281
403,TVEpisode,8,Going Bigger in Texas,https://www.hgtv.com/shows/house-hunters/episodes/going-bigger-in-texas,A Texas couple is looking to upgrade from their apartment to a bigger place just outside of Dallas. She loves Craftsman homes but he wants something more modern. Their real problem; however; is the debate over a swimming pool.,162,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/going-bigger-in-texas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a332
370,TVEpisode,13,A Castle for the King in Texas,https://www.hgtv.com/shows/house-hunters/episodes/a-castle-for-the-king-in-texas,A Dallas couple is on the hunt for a home that can accommodate their big family. But while she's focused on over-the-top amenities and a huge dining room for the holidays; he's more focused on a house that looks like a castle with a shower fit for a king.,165,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-castle-for-the-king-in-texas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a368
299,TVEpisode,9,Divided in Dallas,https://www.hgtv.com/shows/house-hunters/episodes/divided-in-dallas,A young couple and their dog look for a new home in Dallas. She hopes to stay close to her family with a move-in-ready home while he's hoping for a fixer he can put his stamp on. Most importantly; however; is that their new home must pass their pooch's sniff test.,170,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/divided-in-dallas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a436
122,TVEpisode,12,Demanding in Dallas,https://www.hgtv.com/shows/house-hunters/episodes/demanding-in-dallas,A very selective business woman is ready to buy her Dallas dream home. She wants a sleek; modern condo near downtown; but her good friend and agent hopes to convince her that a single-family home in the suburbs is a better investment.,185,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/demanding-in-dallas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a564
77,TVEpisode,7,The Great Dallas Dilemma,https://www.hgtv.com/shows/house-hunters/episodes/the-great-dallas-dilemma,A Dallas couple is ready to find their perfect house; but they have very different opinions on what that means. She wants a large house for the family outside of the city; but he thinks their young lives will be over if they move out to the suburbs.,188,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/the-great-dallas-dilemma,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a603
18,TVEpisode,4,A Texas Sized Dispute,https://www.hgtv.com/shows/house-hunters/episodes/a-texas-sized-dispute,A couple searches for a home that's closer to their jobs in Dallas. She wants new construction and something modern with a big kitchen and a yard for their two boys; but he's budget-minded and wants a fixer-upper so they can build equity and save money.,193,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-texas-sized-dispute,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a659
2400,TVEpisode,2,New Digs in Dallas,https://www.hgtv.com/shows/house-hunters/episodes/3a/new-digs-in-dallas,"Born and raised in sleepy San Angelo; Texas; 35-year-old bachelor; Bryan Swafford has always had a taste for big-city life. After landing a dream job at a car dealer in Dallas a few months ago; he was able to ditch West Texas and head 300 miles east to Dallas. But there was one problem&#151;Bryan had nowhere to live! He has spent his first few months in Dallas ""couch surfing"" with relatives; and he can't wait to find a place of his own. He is looking for modern one- or two-bedroom condo in a happening part of town. Real estate agent Ann Dunn is determined to find Bryan a place to settle down in ""Big D.""",3a,Dallas,Texas,0,House Hunters,Dallas; Texas,Dallas; Dallas County; Texas; United States of America,(32.7762719; -96.7968559; 0.0),32.7762719,-96.7968559,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/new-digs-in-dallas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a725
695,TVEpisode,10,Now Landing in Fort Worth,https://www.hgtv.com/shows/house-hunters/episodes/now-landing-in-fort-worth,Flight attendants want to settle near their airline's hub in Fort Worth; TX. He wants a low-maintenance condo since they're always on the go; but she wants a single-family house with a big yard. Will they find a suitable compromise?,140,Fort Worth,Texas,0,House Hunters,Fort Worth; Texas,Fort Worth; Tarrant County; Texas; United States of America,(32.753177; -97.3327459; 0.0),32.753177,-97.3327459,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/now-landing-in-fort-worth,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a50
520,TVEpisode,7,Pools and Fireplaces in Ft. Worth,https://www.hgtv.com/shows/house-hunters/episodes/pools-and-fireplaces-in-ft-worth,Texas buyers are ready to settle down in Ft. Worth; but their ideas of the perfect home are vastly different. She wants a big; two-story house with room for family visits; a backyard oasis pool and a fireplace. He wants a single-story home with a dedicated office space and a side-facing garage.,153,Ft. Worth,Texas,0,House Hunters,Ft. Worth; Texas,Fort Worth; Tarrant County; Texas; United States of America,(32.753177; -97.3327459; 0.0),32.753177,-97.3327459,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/pools-and-fireplaces-in-ft-worth,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a205
2436,TVEpisode,14,Settling for a Smaller Home,https://www.hgtv.com/shows/house-hunters/episodes/settling-for-a-smaller-home,Lisa and Bob Wadley recently relocated from Tennessee to Southern California. This was a big move for the couple; and it was made more difficult by the difference in housing prices between their old and new neighborhoods. Facing the prospect of settling for a much smaller home than the one they left; the couple is determined to find the best possible house for their money--one that will have three bedrooms; a good-size kitchen and it they're lucky; even a swimming pool.,1,,California,0,House Hunters,San Diego; California,San Diego; San Diego County; California; United States of America,(32.7174209; -117.1627714; 0.0),32.7174209,-117.1627714,,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/settling-for-a-smaller-home,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a10
535,TVEpisode,9,Spirited in SoCal,https://www.hgtv.com/shows/house-hunters/episodes/spirited-in-socal,Professional psychics are moving to Southern California to start their new spiritual advisory business. They're on the hunt for a single-family home in Orange County that has plenty of light and can double as a work space for seeing customers.,152,,California,0,House Hunters,San Diego; California,San Diego; San Diego County; California; United States of America,(32.7174209; -117.1627714; 0.0),32.7174209,-117.1627714,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/spirited-in-socal,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a194
514,TVEpisode,1,Looking for a Log Cabin in San Diego,https://www.hgtv.com/shows/house-hunters/episodes/looking-for-a-log-cabin-in-san-diego,A family is looking for a home with room to expand in San Diego. The problem is that he wants a log cabin with enough acreage for a farm; but she would prefer a Spanish-style home in a traditional neighborhood.,153,San Diego,California,0,House Hunters,San Diego; California,San Diego; San Diego County; California; United States of America,(32.7174209; -117.1627714; 0.0),32.7174209,-117.1627714,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/looking-for-a-log-cabin-in-san-diego,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a208
508,TVEpisode,8,California Dreaming in San Diego,https://www.hgtv.com/shows/house-hunters/episodes/california-dreaming-in-san-diego,Utah buyers with a $900;000 budget are scouring the San Diego area for a home near the beach. She thinks tackling a fixer upper would be fun; but he craves zero renovations and a maintenance-free home; even if it means forgoing an ocean view.,154,San Diego,California,0,House Hunters,San Diego; California,San Diego; San Diego County; California; United States of America,(32.7174209; -117.1627714; 0.0),32.7174209,-117.1627714,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/california-dreaming-in-san-diego,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a222
396,TVEpisode,1,Surf Shack vs. Spanish,https://www.hgtv.com/shows/house-hunters/episodes/surf-shack-vs-spanish,A couple and their two daughters return to Southern California to recreate the SoCal lifestyle she had in her youth. He's an avid surfer that wants to be close to the beach; but soaring housing costs could make it difficult to find a home by the shore. She wants a Spanish-style home with a pool; but he insists on a beach bungalow with lots of storage.,162,,California,0,House Hunters,San Diego; California,San Diego; San Diego County; California; United States of America,(32.7174209; -117.1627714; 0.0),32.7174209,-117.1627714,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/surf-shack-vs-spanish,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a324
